experiment_name,loss_mode,repeat_idx,seed,bce_weight,dice_weight,dice_smooth,soft_bce_smooth,best_miou,last_miou,best_macro_f1,last_macro_f1,best_rare_miou,last_rare_miou,epochs,focal_weight,tversky_weight,tversky_alpha,tversky_beta,focal_gamma,mix_weight,dice_smooth,soft_bce_smooth,alpha,gamma,beta
focal_tversky_mix__mix_weight-0.5__alpha-0.8__gamma-2__beta-0.2,focal_tversky_mix,2,44,,,,,0.107713251636925,0.107713251636925,0.1562048051968979,0.1562048051968979,0.1388031750969909,0.1388031750969909,5,0.5,0.5,0.8,0.1999999999999999,2.0,0.5,,,0.8,2.0,0.2
focal_tversky_mix__mix_weight-0.5__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,0,42,,,,,0.1576836889898608,0.1400871269800075,0.2392854372493738,0.2175055994367654,0.1626771554517072,0.1346614404594823,5,0.5,0.5,0.8,0.1999999999999999,3.0,0.5,,,0.8,3.0,0.2
focal_tversky_mix__mix_weight-0.5__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,1,43,,,,,0.1218363699618508,0.1218363699618508,0.1857749868333497,0.1857749868333497,0.1385112587396282,0.1385112587396282,5,0.5,0.5,0.8,0.1999999999999999,3.0,0.5,,,0.8,3.0,0.2
focal_tversky_mix__mix_weight-0.5__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,2,44,,,,,0.1202448731563733,0.1166756513180332,0.1812966305174014,0.1792436771340643,0.1408386085559388,0.1408386085559388,5,0.5,0.5,0.8,0.1999999999999999,3.0,0.5,,,0.8,3.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-1__beta-0.8,focal_tversky_mix,0,42,,,,,0.0558057476560697,0.0558057476560697,0.0752676376324697,0.0752676376324697,0.1004486869980851,0.1004486869980851,5,0.8,0.1999999999999999,0.2,0.8,1.0,0.8,,,0.2,1.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-1__beta-0.8,focal_tversky_mix,1,43,,,,,0.0601287961410185,0.0601287961410185,0.08069870802839,0.08069870802839,0.1043480528918824,0.1043480528918824,5,0.8,0.1999999999999999,0.2,0.8,1.0,0.8,,,0.2,1.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-1__beta-0.8,focal_tversky_mix,2,44,,,,,0.0684913773618486,0.0684913773618486,0.0908141155004539,0.0908141155004539,0.1227431124417983,0.1227431124417983,5,0.8,0.1999999999999999,0.2,0.8,1.0,0.8,,,0.2,1.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-2__beta-0.8,focal_tversky_mix,0,42,,,,,0.0885631929589563,0.0564134994627347,0.1285232938666022,0.0755943650903356,0.1108823250990769,0.1015442990329225,5,0.8,0.1999999999999999,0.2,0.8,2.0,0.8,,,0.2,2.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-2__beta-0.8,focal_tversky_mix,1,43,,,,,0.0739063712990672,0.0739063712990672,0.109531681223906,0.109531681223906,0.0860809767947297,0.0860809767947297,5,0.8,0.1999999999999999,0.2,0.8,2.0,0.8,,,0.2,2.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-2__beta-0.8,focal_tversky_mix,2,44,,,,,0.0560808374319143,0.0560808374319143,0.0770919574354371,0.0770919574354371,0.1008221794663883,0.1008221794663883,5,0.8,0.1999999999999999,0.2,0.8,2.0,0.8,,,0.2,2.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-3__beta-0.8,focal_tversky_mix,0,42,,,,,0.0753976148867022,0.0596945819746696,0.1143365079436125,0.0793387561320312,0.1074502475544054,0.1074502475544054,5,0.8,0.1999999999999999,0.2,0.8,3.0,0.8,,,0.2,3.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-3__beta-0.8,focal_tversky_mix,1,43,,,,,0.0589821110455011,0.0589821110455011,0.0850644693648977,0.0850644693648977,0.1058067995946209,0.1058067995946209,5,0.8,0.1999999999999999,0.2,0.8,3.0,0.8,,,0.2,3.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.2__gamma-3__beta-0.8,focal_tversky_mix,2,44,,,,,0.0921363801541581,0.0546555641227299,0.13030377276692,0.0741758968218238,0.098367385874662,0.098367385874662,5,0.8,0.1999999999999999,0.2,0.8,3.0,0.8,,,0.2,3.0,0.8
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-1__beta-0.5,focal_tversky_mix,0,42,,,,,0.0562642725155731,0.0524515452256224,0.0755169810571844,0.0720499269396405,0.1012756905280317,0.0944127814061204,5,0.8,0.1999999999999999,0.5,0.5,1.0,0.8,,,0.5,1.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-1__beta-0.5,focal_tversky_mix,1,43,,,,,0.0582832950560041,0.0582832950560041,0.0768839813354413,0.0768839813354413,0.104909516352639,0.104909516352639,5,0.8,0.1999999999999999,0.5,0.5,1.0,0.8,,,0.5,1.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-1__beta-0.5,focal_tversky_mix,2,44,,,,,0.1062978426244415,0.1062978426244415,0.1486166865843032,0.1486166865843032,0.1216619823310168,0.1216619823310168,5,0.8,0.1999999999999999,0.5,0.5,1.0,0.8,,,0.5,1.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-2__beta-0.5,focal_tversky_mix,0,42,,,,,0.0565267958837317,0.0550598792819351,0.0764388683536824,0.074349638446392,0.1017482325907171,0.0991077827074833,5,0.8,0.1999999999999999,0.5,0.5,2.0,0.8,,,0.5,2.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-2__beta-0.5,focal_tversky_mix,1,43,,,,,0.0930486259173475,0.0930486259173475,0.1305141330273991,0.1305141330273991,0.1010250963696443,0.1010250963696443,5,0.8,0.1999999999999999,0.5,0.5,2.0,0.8,,,0.5,2.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-2__beta-0.5,focal_tversky_mix,2,44,,,,,0.0738429081004902,0.0738429081004902,0.1030811790671018,0.1030811790671018,0.1092023994739389,0.1092023994739389,5,0.8,0.1999999999999999,0.5,0.5,2.0,0.8,,,0.5,2.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-3__beta-0.5,focal_tversky_mix,0,42,,,,,0.0743259188433034,0.069283273228002,0.1098969982312614,0.0984879191191144,0.1074563417888025,0.1052269200423649,5,0.8,0.1999999999999999,0.5,0.5,3.0,0.8,,,0.5,3.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-3__beta-0.5,focal_tversky_mix,1,43,,,,,0.0838936380421191,0.0838936380421191,0.1249430325875698,0.1249430325875698,0.1186406105271176,0.1186406105271176,5,0.8,0.1999999999999999,0.5,0.5,3.0,0.8,,,0.5,3.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.5__gamma-3__beta-0.5,focal_tversky_mix,2,44,,,,,0.1019102189708432,0.1019102189708432,0.1407750865651566,0.1407750865651566,0.1007535793342232,0.1007535793342232,5,0.8,0.1999999999999999,0.5,0.5,3.0,0.8,,,0.5,3.0,0.5
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-1__beta-0.2,focal_tversky_mix,0,42,,,,,0.0860585111629824,0.0595252291723097,0.1239373968601011,0.078307588626751,0.1104622939803257,0.1071433457432526,5,0.8,0.1999999999999999,0.8,0.1999999999999999,1.0,0.8,,,0.8,1.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-1__beta-0.2,focal_tversky_mix,1,43,,,,,0.0721813399964763,0.0483161462099893,0.1072126445997923,0.0677380150051338,0.0982650788763054,0.0868906907263813,5,0.8,0.1999999999999999,0.8,0.1999999999999999,1.0,0.8,,,0.8,1.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-1__beta-0.2,focal_tversky_mix,2,44,,,,,0.0680326558843782,0.0680326558843782,0.0936311369291906,0.0936311369291906,0.1097721513698013,0.1097721513698013,5,0.8,0.1999999999999999,0.8,0.1999999999999999,1.0,0.8,,,0.8,1.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-2__beta-0.2,focal_tversky_mix,0,42,,,,,0.1032476978270359,0.0911680115616308,0.1437091183217342,0.1268332212233049,0.1170897782135052,0.1116232451260848,5,0.8,0.1999999999999999,0.8,0.1999999999999999,2.0,0.8,,,0.8,2.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-2__beta-0.2,focal_tversky_mix,1,43,,,,,0.1077748851485457,0.1077748851485457,0.1503420310672395,0.1503420310672395,0.1116481171297916,0.1116481171297916,5,0.8,0.1999999999999999,0.8,0.1999999999999999,2.0,0.8,,,0.8,2.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-2__beta-0.2,focal_tversky_mix,2,44,,,,,0.0867291602611584,0.0867291602611584,0.122036797354143,0.122036797354143,0.1103128204041075,0.1103128204041075,5,0.8,0.1999999999999999,0.8,0.1999999999999999,2.0,0.8,,,0.8,2.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,0,42,,,,,0.0935567661218893,0.0644169364336829,0.1351759860906303,0.0869544367131554,0.1124126150653055,0.1093835412377844,5,0.8,0.1999999999999999,0.8,0.1999999999999999,3.0,0.8,,,0.8,3.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,1,43,,,,,0.1041323732587117,0.0943074857831096,0.1459729671404216,0.1327812516354546,0.1065536927248347,0.1024886226221783,5,0.8,0.1999999999999999,0.8,0.1999999999999999,3.0,0.8,,,0.8,3.0,0.2
focal_tversky_mix__mix_weight-0.8__alpha-0.8__gamma-3__beta-0.2,focal_tversky_mix,2,44,,,,,0.1035841373017747,0.1035841373017747,0.1423643416280776,0.1423643416280776,0.1124750423351867,0.1124750423351867,5,0.8,0.1999999999999999,0.8,0.1999999999999999,3.0,0.8,,,0.8,3.0,0.2
dice_focal__mix_weight-0.2__gamma-1,dice_focal,0,42,,0.2,,,0.082122186165905,0.0544872220007303,0.120059352394155,0.0742640883520857,0.1110443957170358,0.0980759514224272,5,0.8,,,,1.0,0.2,,,,1.0,
dice_focal__mix_weight-0.2__gamma-1,dice_focal,1,43,,0.2,,,0.0858701382275425,0.0858701382275425,0.1209752195994384,0.1209752195994384,0.1052763876426036,0.1052763876426036,5,0.8,,,,1.0,0.2,,,,1.0,
dice_focal__mix_weight-0.2__gamma-1,dice_focal,2,44,,0.2,,,0.0923810622334268,0.0923810622334268,0.1291641404747344,0.1291641404747344,0.1096820275065041,0.1096820275065041,5,0.8,,,,1.0,0.2,,,,1.0,
dice_focal__mix_weight-0.2__gamma-2,dice_focal,0,42,,0.2,,,0.0584604304045363,0.0584604304045363,0.0775182375817504,0.0775182375817504,0.1052246424540716,0.1052246424540716,5,0.8,,,,2.0,0.2,,,,2.0,
dice_focal__mix_weight-0.2__gamma-2,dice_focal,1,43,,0.2,,,0.0904824534172001,0.0904824534172001,0.1276146097116446,0.1276146097116446,0.1000111858275829,0.1000111858275829,5,0.8,,,,2.0,0.2,,,,2.0,
dice_focal__mix_weight-0.2__gamma-2,dice_focal,2,44,,0.2,,,0.087825899420456,0.087825899420456,0.1254571488832431,0.1254571488832431,0.1097979505601862,0.1097979505601862,5,0.8,,,,2.0,0.2,,,,2.0,
dice_focal__mix_weight-0.2__gamma-3,dice_focal,0,42,,0.2,,,0.0971404470716983,0.0619129821740999,0.1360604572227411,0.0805294272350075,0.1113448376471467,0.1113448376471467,5,0.8,,,,3.0,0.2,,,,3.0,
dice_focal__mix_weight-0.2__gamma-3,dice_focal,1,43,,0.2,,,0.0570927828270337,0.0505903540783985,0.0761721669432635,0.0750522172694653,0.1027493064646549,0.0810329930858872,5,0.8,,,,3.0,0.2,,,,3.0,
dice_focal__mix_weight-0.2__gamma-3,dice_focal,2,44,,0.2,,,0.0963116548249001,0.0592125376294603,0.1350181951599812,0.0827560218123819,0.099765105598243,0.099765105598243,5,0.8,,,,3.0,0.2,,,,3.0,
dice_focal__mix_weight-0.5__gamma-1,dice_focal,0,42,,0.5,,,0.115678439962596,0.0753177269947606,0.1747509119275075,0.1235952039301448,0.1207912465615373,0.1050825395256945,5,0.5,,,,1.0,0.5,,,,1.0,
dice_focal__mix_weight-0.5__gamma-1,dice_focal,1,43,,0.5,,,0.1170677210807493,0.1170677210807493,0.1698203955123846,0.1698203955123846,0.1304161843724875,0.1304161843724875,5,0.5,,,,1.0,0.5,,,,1.0,
dice_focal__mix_weight-0.5__gamma-1,dice_focal,2,44,,0.5,,,0.1339817935266246,0.1339817935266246,0.1945373496396043,0.1945373496396043,0.149082305201115,0.149082305201115,5,0.5,,,,1.0,0.5,,,,1.0,
dice_focal__mix_weight-0.5__gamma-2,dice_focal,0,42,,0.5,,,0.1170369006402951,0.1170369006402951,0.1678321844657662,0.1678321844657662,0.1451537237156313,0.1451537237156313,5,0.5,,,,2.0,0.5,,,,2.0,
dice_focal__mix_weight-0.5__gamma-2,dice_focal,1,43,,0.5,,,0.1164295116073167,0.1164295116073167,0.1683640848156785,0.1683640848156785,0.1293388175256525,0.1292451221162693,5,0.5,,,,2.0,0.5,,,,2.0,
dice_focal__mix_weight-0.5__gamma-2,dice_focal,2,44,,0.5,,,0.1051135985142685,0.1051135985142685,0.1509257058890114,0.1509257058890114,0.1277828181516132,0.1277828181516132,5,0.5,,,,2.0,0.5,,,,2.0,
dice_focal__mix_weight-0.5__gamma-3,dice_focal,0,42,,0.5,,,0.1237828232161045,0.1237828232161045,0.1813397095743201,0.1813397095743201,0.1282572410753938,0.12749422231099,5,0.5,,,,3.0,0.5,,,,3.0,
dice_focal__mix_weight-0.5__gamma-3,dice_focal,1,43,,0.5,,,0.1221513414990182,0.1156162655643049,0.1755168489929791,0.1663569399653084,0.1261358440991377,0.1221607777378373,5,0.5,,,,3.0,0.5,,,,3.0,
dice_focal__mix_weight-0.5__gamma-3,dice_focal,2,44,,0.5,,,0.1042109724006265,0.1042109724006265,0.1518197916189034,0.1518197916189034,0.1239862122140611,0.1239862122140611,5,0.5,,,,3.0,0.5,,,,3.0,
dice_focal__mix_weight-0.8__gamma-1,dice_focal,0,42,,0.8,,,0.1298794860906857,0.1298794860906857,0.1996145005712376,0.1996145005712376,0.1236078443949434,0.1119261987772162,5,0.1999999999999999,,,,1.0,0.8,,,,1.0,
dice_focal__mix_weight-0.8__gamma-1,dice_focal,1,43,,0.8,,,0.1397525000543894,0.1397525000543894,0.2122894088052952,0.2122894088052952,0.1422030878610569,0.1422030878610569,5,0.1999999999999999,,,,1.0,0.8,,,,1.0,
dice_focal__mix_weight-0.8__gamma-1,dice_focal,2,44,,0.8,,,0.1289428925954461,0.1289428925954461,0.2026219234102256,0.2026219234102256,0.1395605563598469,0.1395605563598469,5,0.1999999999999999,,,,1.0,0.8,,,,1.0,
dice_focal__mix_weight-0.8__gamma-2,dice_focal,0,42,,0.8,,,0.1268632882975645,0.1268632882975645,0.2016302299852422,0.2016302299852422,0.1338426668958406,0.1163757540806071,5,0.1999999999999999,,,,2.0,0.8,,,,2.0,
dice_focal__mix_weight-0.8__gamma-2,dice_focal,1,43,,0.8,,,0.1377536658448027,0.1377536658448027,0.2154580070691629,0.2154580070691629,0.1456402530110144,0.1456402530110144,5,0.1999999999999999,,,,2.0,0.8,,,,2.0,
dice_focal__mix_weight-0.8__gamma-2,dice_focal,2,44,,0.8,,,0.12685404521684,0.12685404521684,0.1987924415619132,0.1987924415619132,0.145219085974627,0.145219085974627,5,0.1999999999999999,,,,2.0,0.8,,,,2.0,
dice_focal__mix_weight-0.8__gamma-3,dice_focal,0,42,,0.8,,,0.12314636897957,0.115861751149376,0.191103045249992,0.1857361252389242,0.1312860534507975,0.1039534551113889,5,0.1999999999999999,,,,3.0,0.8,,,,3.0,
dice_focal__mix_weight-0.8__gamma-3,dice_focal,1,43,,0.8,,,0.1374290836289148,0.1374290836289148,0.2160383158938774,0.2160383158938774,0.1462354584582254,0.1462354584582254,5,0.1999999999999999,,,,3.0,0.8,,,,3.0,
dice_focal__mix_weight-0.8__gamma-3,dice_focal,2,44,,0.8,,,0.1186677962967553,0.1052781956065721,0.1822321611227617,0.1685900180123304,0.1354787181343738,0.1260554632591695,5,0.1999999999999999,,,,3.0,0.8,,,,3.0,
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,0,42,0.2,,,,0.1386724181648454,0.1386724181648454,0.2031340806324381,0.2031340806324381,0.1325090052416939,0.122986429328855,5,,0.8,0.2,0.8,,0.2,,,0.2,,0.8
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,1,43,0.2,,,,0.123253158017019,0.123253158017019,0.1893401838708722,0.1893401838708722,0.1325680089063544,0.1203314883764585,5,,0.8,0.2,0.8,,0.2,,,0.2,,0.8
bce_tversky__mix_weight-0.2__alpha-0.2__beta-0.8,bce_tversky,2,44,0.2,,,,0.1435379606747283,0.1435379606747283,0.2213478725777097,0.2213478725777097,0.1533055851939486,0.1533055851939486,5,,0.8,0.2,0.8,,0.2,,,0.2,,0.8
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,0,42,0.2,,,,0.1266922532501312,0.1266922532501312,0.1990343216665805,0.1990343216665805,0.1253091551010294,0.111842784628385,5,,0.8,0.5,0.5,,0.2,,,0.5,,0.5
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,1,43,0.2,,,,0.14457773972857,0.14457773972857,0.2215468386608857,0.2215468386608857,0.1528283980980135,0.1528283980980135,5,,0.8,0.5,0.5,,0.2,,,0.5,,0.5
bce_tversky__mix_weight-0.2__alpha-0.5__beta-0.5,bce_tversky,2,44,0.2,,,,0.1606742913278499,0.1422739060096047,0.2425279064012582,0.2234992781573608,0.1653384627766403,0.1589115130705342,5,,0.8,0.5,0.5,,0.2,,,0.5,,0.5
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,0,42,0.2,,,,0.1448696811724595,0.1448696811724595,0.2248707489639499,0.2248707489639499,0.1524988416084905,0.1174071370196685,5,,0.8,0.8,0.1999999999999999,,0.2,,,0.8,,0.2
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,1,43,0.2,,,,0.1414589760685931,0.1414589760685931,0.218271008591516,0.218271008591516,0.1567606513266297,0.1567606513266297,5,,0.8,0.8,0.1999999999999999,,0.2,,,0.8,,0.2
bce_tversky__mix_weight-0.2__alpha-0.8__beta-0.2,bce_tversky,2,44,0.2,,,,0.1570256639266201,0.1421789793234059,0.2414308183159798,0.2234406086386096,0.1592763210476102,0.1592763210476102,5,,0.8,0.8,0.1999999999999999,,0.2,,,0.8,,0.2
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,0,42,0.5,,,,0.0868461602866139,0.0868461602866139,0.1319742657637593,0.1319742657637593,0.1112261456515767,0.1112261456515767,5,,0.5,0.2,0.8,,0.5,,,0.2,,0.8
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,1,43,0.5,,,,0.0992833907720352,0.0965301120629164,0.1467738791995946,0.1410172893233686,0.1029166340763232,0.1029166340763232,5,,0.5,0.2,0.8,,0.5,,,0.2,,0.8
bce_tversky__mix_weight-0.5__alpha-0.2__beta-0.8,bce_tversky,2,44,0.5,,,,0.1284723709402189,0.1284723709402189,0.1821505831664361,0.1821505831664361,0.1550060125355014,0.1550060125355014,5,,0.5,0.2,0.8,,0.5,,,0.2,,0.8
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,0,42,0.5,,,,0.1020446009761061,0.0712620765961153,0.1457915965703769,0.0991438461866127,0.1233782319391699,0.1233782319391699,5,,0.5,0.5,0.5,,0.5,,,0.5,,0.5
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,1,43,0.5,,,,0.1037274759808318,0.1037274759808318,0.1491480793591081,0.1491480793591081,0.1154182950155895,0.1154182950155895,5,,0.5,0.5,0.5,,0.5,,,0.5,,0.5
bce_tversky__mix_weight-0.5__alpha-0.5__beta-0.5,bce_tversky,2,44,0.5,,,,0.1236372530541056,0.1236372530541056,0.1767608443025278,0.1767608443025278,0.1310114223006264,0.1310114223006264,5,,0.5,0.5,0.5,,0.5,,,0.5,,0.5
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,0,42,0.5,,,,0.1111330238210059,0.0722888823242838,0.1536899661914309,0.108070287933328,0.1182606341379659,0.0969959524595464,5,,0.5,0.8,0.1999999999999999,,0.5,,,0.8,,0.2
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,1,43,0.5,,,,0.1180511031247214,0.1180511031247214,0.1637155818548151,0.1637155818548151,0.1179418482712272,0.1179418482712272,5,,0.5,0.8,0.1999999999999999,,0.5,,,0.8,,0.2
bce_tversky__mix_weight-0.5__alpha-0.8__beta-0.2,bce_tversky,2,44,0.5,,,,0.120414501897797,0.120414501897797,0.1729533525452204,0.1729533525452204,0.1396709487326062,0.1396709487326062,5,,0.5,0.8,0.1999999999999999,,0.5,,,0.8,,0.2
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,0,42,0.8,,,,0.0610154963722449,0.0603947111358968,0.0796810806372027,0.0787592421867096,0.1098262346401934,0.1087104800446144,5,,0.1999999999999999,0.2,0.8,,0.8,,,0.2,,0.8
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,1,43,0.8,,,,0.0659624204891678,0.0659624204891678,0.0957485348269923,0.0957485348269923,0.0939764107280613,0.0939764107280613,5,,0.1999999999999999,0.2,0.8,,0.8,,,0.2,,0.8
bce_tversky__mix_weight-0.8__alpha-0.2__beta-0.8,bce_tversky,2,44,0.8,,,,0.0595300008711801,0.0595300008711801,0.0795558699671588,0.0795558699671588,0.1071540015681243,0.1071540015681243,5,,0.1999999999999999,0.2,0.8,,0.8,,,0.2,,0.8
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,0,42,0.8,,,,0.0658379717935633,0.0621497163125449,0.0999107915711662,0.0855556832728602,0.1076228604251633,0.1034869654517716,5,,0.1999999999999999,0.5,0.5,,0.8,,,0.5,,0.5
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,1,43,0.8,,,,0.0569589688108228,0.0569589688108228,0.075886175253784,0.075886175253784,0.1025261438594811,0.1025261438594811,5,,0.1999999999999999,0.5,0.5,,0.8,,,0.5,,0.5
bce_tversky__mix_weight-0.8__alpha-0.5__beta-0.5,bce_tversky,2,44,0.8,,,,0.0947889236073643,0.0947889236073643,0.1318755566743484,0.1318755566743484,0.1149073553109353,0.1149073553109353,5,,0.1999999999999999,0.5,0.5,,0.8,,,0.5,,0.5
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,0,42,0.8,,,,0.0657627981491163,0.0540280869387138,0.0979368516103045,0.0740120053667236,0.1075795559992141,0.0964186654998873,5,,0.1999999999999999,0.8,0.1999999999999999,,0.8,,,0.8,,0.2
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,1,43,0.8,,,,0.0835383292732085,0.0835383292732085,0.1175697667668802,0.1175697667668802,0.106317686590836,0.106317686590836,5,,0.1999999999999999,0.8,0.1999999999999999,,0.8,,,0.8,,0.2
bce_tversky__mix_weight-0.8__alpha-0.8__beta-0.2,bce_tversky,2,44,0.8,,,,0.0625023935979171,0.0625023935979171,0.081770418648079,0.081770418648079,0.1125043084762509,0.1125043084762509,5,,0.1999999999999999,0.8,0.1999999999999999,,0.8,,,0.8,,0.2
